food,city,gu,dong,road,address,lat,lng
피자,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
피자,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
도시락,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
도시락,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
회,서울특별시,구로구,고척동,중앙로,서울특별시 구로구 중앙로 (고척동),37.5039858151024,126.86172117109
회,서울특별시,구로구,고척동,중앙로,서울특별시 구로구 중앙로 (고척동),37.5039858151024,126.86172117109
분식,서울특별시,구로구,고척동,고척로52길,서울특별시 구로구 고척로52길 (고척동),37.5022166425419,126.856023535156
치킨,서울특별시,구로구,개봉동,남부순환로,서울특별시 구로구 남부순환로 (개봉동),37.4921731450607,126.870763049343
치킨,서울특별시,구로구,개봉동,남부순환로,서울특별시 구로구 남부순환로 (개봉동),37.4921731450607,126.870763049343
치킨,서울특별시,구로구,개봉동,남부순환로,서울특별시 구로구 남부순환로 (개봉동),37.4921731450607,126.870763049343
치킨,서울특별시,구로구,개봉동,남부순환로,서울특별시 구로구 남부순환로 (개봉동),37.4921731450607,126.870763049343
치킨,서울특별시,구로구,개봉동,남부순환로,서울특별시 구로구 남부순환로 (개봉동),37.4921731450607,126.870763049343
카페/디저트,서울특별시,구로구,개봉동,고척로52길,서울특별시 구로구 고척로52길 (개봉동),37.5022166425419,126.856023535156
카페/디저트,서울특별시,구로구,개봉동,고척로52길,서울특별시 구로구 고척로52길 (개봉동),37.5022166425419,126.856023535156
회,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
회,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
회,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
야식,서울특별시,구로구,궁동,오리로,서울특별시 구로구 오리로 (궁동),37.4915574247478,126.832730844356
치킨,서울특별시,구로구,궁동,부일로,서울특별시 구로구 부일로 (궁동),37.4932068385015,126.828479909441
치킨,서울특별시,구로구,궁동,부일로,서울특별시 구로구 부일로 (궁동),37.4932068385015,126.828479909441
카페/디저트,서울특별시,구로구,궁동,오리로,서울특별시 구로구 오리로 (궁동),37.4915574247478,126.832730844356
족발/보쌈,서울특별시,구로구,궁동,오리로,서울특별시 구로구 오리로 (궁동),37.4915574247478,126.832730844356
한식,서울특별시,구로구,궁동,부일로15길,서울특별시 구로구 부일로15길 (궁동),37.4947966274101,126.8327912432
치킨,서울특별시,구로구,궁동,부일로15길,서울특별시 구로구 부일로15길 (궁동),37.4947966274101,126.8327912432
한식,서울특별시,서대문구,홍은동,가좌로,서울특별시 서대문구 가좌로 (홍은동),37.5800980914044,126.928307542437
한식,서울특별시,서대문구,홍은동,가좌로,서울특별시 서대문구 가좌로 (홍은동),37.5800980914044,126.928307542437
카페/디저트,서울특별시,강서구,등촌동,공항대로,서울특별시 강서구 공항대로 (등촌동),37.5578858480641,126.845177244055
카페/디저트,서울특별시,강서구,염창동,양천로,서울특별시 강서구 양천로 (염창동),37.5669018833913,126.844113157266
카페/디저트,서울특별시,양천구,목동,목동서로,서울특별시 양천구 목동서로 (목동),37.5287045959832,126.870412465084
카페/디저트,서울특별시,강서구,방화동,금낭화로,서울특별시 강서구 금낭화로 (방화동),37.5783253066594,126.813079225513
카페/디저트,서울특별시,관악구,봉천동,남부순환로,서울특별시 관악구 남부순환로 (봉천동),37.4828212341794,126.940656471878
카페/디저트,서울특별시,금천구,시흥동,시흥대로,서울특별시 금천구 시흥대로 (시흥동),37.4564460340497,126.899907987482
카페/디저트,서울특별시,서대문구,홍은동,가좌로,서울특별시 서대문구 가좌로 (홍은동),37.5800980914044,126.928307542437
카페/디저트,서울특별시,도봉구,창동,마들로11길,서울특별시 도봉구 마들로11길 (창동),37.6540087674529,127.051056442572
카페/디저트,서울특별시,마포구,동교동,양화로,서울특별시 마포구 양화로 (동교동),37.5524807275474,126.917871092886
카페/디저트,서울특별시,강서구,화곡동,화곡로,서울특별시 강서구 화곡로 (화곡동),37.5554446964995,126.852071150433
카페/디저트,서울특별시,노원구,공릉동,노원로1길,서울특별시 노원구 노원로1길 (공릉동),37.6210634812426,127.083403625545
카페/디저트,서울특별시,강서구,등촌동,공항대로,서울특별시 강서구 공항대로 (등촌동),37.5578858480641,126.845177244055
카페/디저트,서울특별시,강서구,염창동,양천로,서울특별시 강서구 양천로 (염창동),37.5669018833913,126.844113157266
카페/디저트,서울특별시,도봉구,창동,마들로11길,서울특별시 도봉구 마들로11길 (창동),37.6540087674529,127.051056442572
카페/디저트,서울특별시,강서구,화곡동,화곡로,서울특별시 강서구 화곡로 (화곡동),37.5554446964995,126.852071150433
카페/디저트,서울특별시,강서구,화곡동,화곡로,서울특별시 강서구 화곡로 (화곡동),37.5554446964995,126.852071150433
분식,서울특별시,양천구,목동,목동중앙로,서울특별시 양천구 목동중앙로 (목동),37.5383791918647,126.873584107393
한식,서울특별시,양천구,목동,목동중앙북로7길,서울특별시 양천구 목동중앙북로7길 (목동),37.5487320831007,126.867389841943
치킨,서울특별시,양천구,목동,목동중앙서로7가길,서울특별시 양천구 목동중앙서로7가길 (목동),37.533745884855,126.864795142959
패스트푸드,서울특별시,양천구,목동,목동서로,서울특별시 양천구 목동서로 (목동),37.5287045959832,126.870412465084
찜탕,서울특별시,양천구,목동,목동동로,서울특별시 양천구 목동동로 (목동),37.5257045611608,126.871760148612
돈까스/일식,서울특별시,양천구,목동,목동동로,서울특별시 양천구 목동동로 (목동),37.5257045611608,126.871760148612
카페/디저트,서울특별시,강서구,가양동,양천로,서울특별시 강서구 양천로 (가양동),37.5669018833913,126.844113157266
카페/디저트,서울특별시,강서구,가양동,양천로,서울특별시 강서구 양천로 (가양동),37.5669018833913,126.844113157266
카페/디저트,서울특별시,강서구,화곡동,화곡로,서울특별시 강서구 화곡로 (화곡동),37.5554446964995,126.852071150433
카페/디저트,서울특별시,강서구,등촌동,화곡로,서울특별시 강서구 화곡로 (등촌동),37.5554446964995,126.852071150433
카페/디저트,서울특별시,구로구,개봉동,남부순환로,서울특별시 구로구 남부순환로 (개봉동),37.4921731450607,126.870763049343
카페/디저트,서울특별시,구로구,개봉동,남부순환로,서울특별시 구로구 남부순환로 (개봉동),37.4921731450607,126.870763049343
카페/디저트,서울특별시,노원구,공릉동,공릉로,서울특별시 노원구 공릉로 (공릉동),37.6313134365086,127.073123065507
카페/디저트,서울특별시,관악구,봉천동,관악로,서울특별시 관악구 관악로 (봉천동),37.4791724103486,126.952383381179
카페/디저트,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
카페/디저트,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
카페/디저트,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
카페/디저트,서울특별시,강서구,화곡동,강서로,서울특별시 강서구 강서로 (화곡동),37.550170383598,126.836324103117
카페/디저트,서울특별시,관악구,봉천동,남부순환로,서울특별시 관악구 남부순환로 (봉천동),37.4828212341794,126.940656471878
카페/디저트,서울특별시,동작구,사당동,사당로,서울특별시 동작구 사당로 (사당동),37.4876650127185,126.966766504277
카페/디저트,서울특별시,강서구,내발산동,수명로,서울특별시 강서구 수명로 (내발산동),37.5502138122448,126.824226749005
카페/디저트,서울특별시,강서구,내발산동,수명로,서울특별시 강서구 수명로 (내발산동),37.5502138122448,126.824226749005
카페/디저트,서울특별시,동작구,노량진동,만양로,서울특별시 동작구 만양로 (노량진동),37.5090324994473,126.946287043972
카페/디저트,서울특별시,노원구,상계동,상계로,서울특별시 노원구 상계로 (상계동),37.6594694783622,127.072047394436
카페/디저트,서울특별시,노원구,상계동,덕릉로118길,서울특별시 노원구 덕릉로118길 (상계동),37.6676656071029,127.080286435899
카페/디저트,서울특별시,동작구,대방동,알마타길,서울특별시 동작구 알마타길 (대방동),37.5112010572019,126.928478794238
카페/디저트,서울특별시,양천구,목동,공항대로,서울특별시 양천구 공항대로 (목동),37.5473196708303,126.871622528342
카페/디저트,서울특별시,노원구,상계동,동일로,서울특별시 노원구 동일로 (상계동),37.6528699960918,127.06096513397
카페/디저트,서울특별시,양천구,목동,목동서로,서울특별시 양천구 목동서로 (목동),37.5287045959832,126.870412465084
카페/디저트,서울특별시,양천구,신정동,목동동로,서울특별시 양천구 목동동로 (신정동),37.5257045611608,126.871760148612
카페/디저트,서울특별시,양천구,목동,목동서로,서울특별시 양천구 목동서로 (목동),37.5287045959832,126.870412465084
카페/디저트,서울특별시,양천구,목동,목동로,서울특별시 양천구 목동로 (목동),37.5181447239242,126.867614795785
카페/디저트,서울특별시,강서구,화곡동,등촌로,서울특별시 강서구 등촌로 (화곡동),37.5407979092291,126.863766652181
카페/디저트,서울특별시,양천구,목동,오목로,서울특별시 양천구 오목로 (목동),37.5252860928667,126.858093228929
카페/디저트,서울특별시,양천구,목동,목동서로,서울특별시 양천구 목동서로 (목동),37.5287045959832,126.870412465084
카페/디저트,서울특별시,강서구,등촌동,강서로,서울특별시 강서구 강서로 (등촌동),37.550170383598,126.836324103117
카페/디저트,서울특별시,강서구,방화동,금낭화로,서울특별시 강서구 금낭화로 (방화동),37.5783253066594,126.813079225513
카페/디저트,서울특별시,동작구,신대방동,여의대방로,서울특별시 동작구 여의대방로 (신대방동),37.5017382342469,126.920956558238
카페/디저트,서울특별시,관악구,봉천동,봉천로,서울특별시 관악구 봉천로 (봉천동),37.4864054907977,126.934924651248
